POSCAR-JVASP-97915.vasp,-0.34176
POSCAR-JVASP-90428.vasp,2.71694
POSCAR-JVASP-97336.vasp,-1.36257
POSCAR-JVASP-18544.vasp,-0.17665
POSCAR-JVASP-88701.vasp,0.46758
POSCAR-JVASP-19857.vasp,-1.76502
POSCAR-JVASP-91700.vasp,-0.53074
POSCAR-JVASP-97577.vasp,-0.81249
POSCAR-JVASP-52889.vasp,-0.60111
POSCAR-JVASP-3117.vasp,-0.73127
POSCAR-JVASP-98812.vasp,-0.30254
POSCAR-JVASP-86104.vasp,0.15309
POSCAR-JVASP-86900.vasp,0.43866
POSCAR-JVASP-86206.vasp,-0.03986
POSCAR-JVASP-90343.vasp,2.5435
POSCAR-JVASP-85669.vasp,-0.28519
POSCAR-JVASP-98831.vasp,0.61807
POSCAR-JVASP-97933.vasp,-0.75701
POSCAR-JVASP-98372.vasp,-1.33783
POSCAR-JVASP-85285.vasp,-0.82016
POSCAR-JVASP-90862.vasp,-0.02559
POSCAR-JVASP-97934.vasp,-0.05762
POSCAR-JVASP-98577.vasp,-1.71569
POSCAR-JVASP-88170.vasp,0.7321
POSCAR-JVASP-97767.vasp,-1.30355
POSCAR-JVASP-98628.vasp,-0.06996
POSCAR-JVASP-97824.vasp,0.36027
POSCAR-JVASP-98247.vasp,-1.87663
POSCAR-JVASP-1762.vasp,-0.9681
POSCAR-JVASP-90720.vasp,-0.28617
POSCAR-JVASP-86739.vasp,0.39108
POSCAR-JVASP-5512.vasp,0.51567
POSCAR-JVASP-98870.vasp,-0.1504
POSCAR-JVASP-1180.vasp,0.00906
POSCAR-JVASP-88176.vasp,-1.59675
POSCAR-JVASP-107756.vasp,-1.5597
POSCAR-JVASP-98199.vasp,-0.80264
POSCAR-JVASP-12110.vasp,-2.01821
POSCAR-JVASP-86163.vasp,-0.06701
POSCAR-JVASP-98524.vasp,-2.0974
POSCAR-JVASP-98769.vasp,0.06908
POSCAR-JVASP-98873.vasp,-0.25284
POSCAR-JVASP-97403.vasp,-1.13734
POSCAR-JVASP-86283.vasp,-0.50649
POSCAR-JVASP-12014.vasp,-1.80566
POSCAR-JVASP-98405.vasp,0.46662
POSCAR-JVASP-16935.vasp,-0.13943
POSCAR-JVASP-86040.vasp,-1.39575
POSCAR-JVASP-86218.vasp,-0.26785
POSCAR-JVASP-86687.vasp,-0.99465
POSCAR-JVASP-91572.vasp,0.28582
POSCAR-JVASP-22563.vasp,-0.57951
POSCAR-JVASP-3402.vasp,-1.00047
POSCAR-JVASP-88181.vasp,-1.58949
POSCAR-JVASP-98779.vasp,-0.16068
POSCAR-JVASP-15075.vasp,-1.92482
POSCAR-JVASP-28361.vasp,0.38122
POSCAR-JVASP-97832.vasp,-1.21717
POSCAR-JVASP-90055.vasp,1.14123
POSCAR-JVASP-98412.vasp,-0.15732
POSCAR-JVASP-98259.vasp,-1.51138
POSCAR-JVASP-97315.vasp,-1.51407
POSCAR-JVASP-88595.vasp,-2.16663
POSCAR-JVASP-86791.vasp,0.21184
POSCAR-JVASP-28362.vasp,1.87227
POSCAR-JVASP-97660.vasp,-0.36605
POSCAR-JVASP-89988.vasp,0.89474
POSCAR-JVASP-97957.vasp,-0.20088
POSCAR-JVASP-86219.vasp,-1.03168
POSCAR-JVASP-97465.vasp,0.06365
POSCAR-JVASP-85301.vasp,0.06501
POSCAR-JVASP-91804.vasp,0.86592
POSCAR-JVASP-98599.vasp,-0.3696
POSCAR-JVASP-62899.vasp,-0.32503
POSCAR-JVASP-86110.vasp,-0.03798
POSCAR-JVASP-89319.vasp,0.15534
POSCAR-JVASP-89916.vasp,-0.99844
POSCAR-JVASP-92164.vasp,-1.38541
POSCAR-JVASP-5533.vasp,-2.14748
POSCAR-JVASP-97470.vasp,-0.4503
POSCAR-JVASP-97896.vasp,-0.1043
POSCAR-JVASP-28364.vasp,-0.33309
POSCAR-JVASP-91758.vasp,0.29479
POSCAR-JVASP-90825.vasp,0.02137
POSCAR-JVASP-98142.vasp,0.08637
POSCAR-JVASP-85938.vasp,-0.298
POSCAR-JVASP-14878.vasp,-0.98618
POSCAR-JVASP-62756.vasp,-1.38422
POSCAR-JVASP-98420.vasp,-0.76648
POSCAR-JVASP-89320.vasp,0.30667
POSCAR-JVASP-87122.vasp,-0.34958
POSCAR-JVASP-91807.vasp,0.4657
POSCAR-JVASP-97474.vasp,-0.38745
POSCAR-JVASP-97420.vasp,-1.28957
POSCAR-JVASP-86795.vasp,-0.69147
POSCAR-JVASP-90060.vasp,-0.45925
POSCAR-JVASP-86693.vasp,-0.58917
POSCAR-JVASP-98220.vasp,-0.15731
POSCAR-JVASP-91861.vasp,-0.14012
POSCAR-JVASP-85484.vasp,0.64862
POSCAR-JVASP-86291.vasp,0.38004
POSCAR-JVASP-22673.vasp,-1.3844
POSCAR-JVASP-92167.vasp,-0.21264
POSCAR-JVASP-60966.vasp,0.46759
POSCAR-JVASP-85389.vasp,0.48884
POSCAR-JVASP-86114.vasp,-1.38518
POSCAR-JVASP-90188.vasp,1.54619
POSCAR-JVASP-97492.vasp,0.05937
POSCAR-JVASP-61567.vasp,-1.24344
POSCAR-JVASP-1411.vasp,-0.20282
POSCAR-JVASP-97562.vasp,-0.16516
POSCAR-JVASP-22723.vasp,-1.09348
POSCAR-JVASP-61305.vasp,-1.26344
POSCAR-JVASP-86995.vasp,-0.21489
POSCAR-JVASP-62495.vasp,-0.53074
POSCAR-JVASP-87845.vasp,0.33518
POSCAR-JVASP-91627.vasp,2.04161
POSCAR-JVASP-91716.vasp,-1.55288
POSCAR-JVASP-88745.vasp,-2.16098
POSCAR-JVASP-86400.vasp,-1.32995
POSCAR-JVASP-90731.vasp,-0.52422
POSCAR-JVASP-62790.vasp,-1.50853
POSCAR-JVASP-98431.vasp,-0.48929
POSCAR-JVASP-61797.vasp,-0.02411
POSCAR-JVASP-85684.vasp,-0.25372
POSCAR-JVASP-86117.vasp,-0.87396
POSCAR-JVASP-86873.vasp,-0.88899
POSCAR-JVASP-89924.vasp,-0.95938
POSCAR-JVASP-60794.vasp,-0.45732
POSCAR-JVASP-86062.vasp,0.18748
POSCAR-JVASP-90010.vasp,0.39534
POSCAR-JVASP-62936.vasp,-0.56276
POSCAR-JVASP-86173.vasp,0.18184
POSCAR-JVASP-62513.vasp,-0.03986
POSCAR-JVASP-62940.vasp,-1.38443
POSCAR-JVASP-91768.vasp,-0.35226
POSCAR-JVASP-90628.vasp,0.75511
POSCAR-JVASP-87042.vasp,-0.22303
POSCAR-JVASP-97856.vasp,-0.80523
POSCAR-JVASP-97681.vasp,-1.18528
POSCAR-JVASP-19924.vasp,-1.58919
POSCAR-JVASP-3102.vasp,-0.61732
POSCAR-JVASP-49777.vasp,-1.71924
POSCAR-JVASP-90138.vasp,0.06677
POSCAR-JVASP-89928.vasp,1.26071
POSCAR-JVASP-86635.vasp,-1.48144
POSCAR-JVASP-86243.vasp,-0.39393
POSCAR-JVASP-63577.vasp,0.18727
POSCAR-JVASP-89097.vasp,-0.19747
POSCAR-JVASP-88425.vasp,0.08686
POSCAR-JVASP-63743.vasp,-1.38201
POSCAR-JVASP-50336.vasp,-1.84214
POSCAR-JVASP-91679.vasp,0.16276
POSCAR-JVASP-90067.vasp,0.81913
POSCAR-JVASP-4840.vasp,-0.94783
POSCAR-JVASP-88757.vasp,-1.18488
POSCAR-JVASP-87964.vasp,0.56164
POSCAR-JVASP-91584.vasp,-0.34097
POSCAR-JVASP-62177.vasp,0.4708
POSCAR-JVASP-87317.vasp,-0.41171
POSCAR-JVASP-86328.vasp,-0.67465
POSCAR-JVASP-86808.vasp,-0.03986
POSCAR-JVASP-3891.vasp,-1.49743
POSCAR-JVASP-16221.vasp,-0.82039
POSCAR-JVASP-90739.vasp,-0.47371
POSCAR-JVASP-4843.vasp,-1.38447
POSCAR-JVASP-90838.vasp,0.49842
POSCAR-JVASP-62975.vasp,-1.38442
POSCAR-JVASP-86704.vasp,0.15304
POSCAR-JVASP-90026.vasp,0.54615
POSCAR-JVASP-3894.vasp,-1.66356
POSCAR-JVASP-28373.vasp,0.61588
POSCAR-JVASP-86180.vasp,0.1355
POSCAR-JVASP-90284.vasp,2.37608
POSCAR-JVASP-86639.vasp,-1.3957
POSCAR-JVASP-90795.vasp,3.61212
POSCAR-JVASP-90285.vasp,-0.20914
POSCAR-JVASP-86181.vasp,-1.60391
POSCAR-JVASP-28374.vasp,0.82056
POSCAR-JVASP-86130.vasp,-0.05628
POSCAR-JVASP-1882.vasp,-2.01006
POSCAR-JVASP-86765.vasp,-0.06701
POSCAR-JVASP-4298.vasp,0.65746
POSCAR-JVASP-89937.vasp,-0.33183
POSCAR-JVASP-90156.vasp,1.08823
POSCAR-JVASP-61968.vasp,0.8074
POSCAR-JVASP-62662.vasp,-0.21964
POSCAR-JVASP-85829.vasp,-0.67465
POSCAR-JVASP-86418.vasp,-0.90765
POSCAR-JVASP-86537.vasp,-0.29816
POSCAR-JVASP-85343.vasp,-1.34363
POSCAR-JVASP-90418.vasp,2.43817
POSCAR-JVASP-63690.vasp,-1.38464
POSCAR-JVASP-86648.vasp,0.22351
POSCAR-JVASP-90748.vasp,1.59348
POSCAR-JVASP-85904.vasp,-1.32995
POSCAR-JVASP-90420.vasp,2.04369
POSCAR-JVASP-62681.vasp,-1.38422
POSCAR-JVASP-86885.vasp,-0.50649
POSCAR-JVASP-90799.vasp,0.56472
POSCAR-JVASP-90218.vasp,1.18776
POSCAR-JVASP-90159.vasp,1.26397
POSCAR-JVASP-86767.vasp,0.39292
POSCAR-JVASP-90033.vasp,1.33674
POSCAR-JVASP-62575.vasp,-1.5793
POSCAR-JVASP-14881.vasp,-1.53197
POSCAR-JVASP-87990.vasp,-1.33825
POSCAR-JVASP-49847.vasp,0.02741
POSCAR-JVASP-88458.vasp,0.19951
POSCAR-JVASP-90423.vasp,2.0304
