POSCAR-JVASP-37181.vasp,-0.3344
POSCAR-JVASP-51854.vasp,0.30048
POSCAR-JVASP-90795.vasp,3.61212
POSCAR-JVASP-51438.vasp,0.84804
POSCAR-JVASP-117738.vasp,0.56608
POSCAR-JVASP-88757.vasp,-1.18488
POSCAR-JVASP-90138.vasp,0.06677
POSCAR-JVASP-8039.vasp,-1.19665
POSCAR-JVASP-115474.vasp,2.65022
POSCAR-JVASP-86218.vasp,-0.26785
POSCAR-JVASP-99908.vasp,-0.84158
POSCAR-JVASP-98247.vasp,-1.87663
POSCAR-JVASP-85205.vasp,0.33338
POSCAR-JVASP-14279.vasp,-0.24683
POSCAR-JVASP-102675.vasp,-1.2024
POSCAR-JVASP-112053.vasp,0.06183
POSCAR-JVASP-98567.vasp,-0.12574
POSCAR-JVASP-55218.vasp,-0.17976
POSCAR-JVASP-95454.vasp,-2.06684
POSCAR-JVASP-38133.vasp,-1.28764
POSCAR-JVASP-106155.vasp,-0.58449
POSCAR-JVASP-113973.vasp,3.32181
POSCAR-JVASP-91733.vasp,-1.2226
POSCAR-JVASP-79475.vasp,-1.77383
POSCAR-JVASP-118925.vasp,-0.11802
POSCAR-JVASP-35668.vasp,0.87544
POSCAR-JVASP-10676.vasp,-0.42231
POSCAR-JVASP-36702.vasp,-0.56823
POSCAR-JVASP-11532.vasp,0.11994
POSCAR-JVASP-113989.vasp,-0.00728
POSCAR-JVASP-122874.vasp,-0.7888
POSCAR-JVASP-56861.vasp,-1.71865
POSCAR-JVASP-8336.vasp,-0.11652
POSCAR-JVASP-106161.vasp,-0.27497
POSCAR-JVASP-115887.vasp,-0.42176
POSCAR-JVASP-36291.vasp,1.42926
POSCAR-JVASP-9113.vasp,-1.04656
POSCAR-JVASP-99587.vasp,0.07461
POSCAR-JVASP-103781.vasp,0.09601
POSCAR-JVASP-62575.vasp,-1.5793
POSCAR-JVASP-78511.vasp,0.6426
POSCAR-JVASP-117925.vasp,0.36086
POSCAR-JVASP-93250.vasp,0.05707
POSCAR-JVASP-63377.vasp,-0.87268
POSCAR-JVASP-30980.vasp,-0.23207
POSCAR-JVASP-31902.vasp,0.04384
POSCAR-JVASP-17848.vasp,1.97194
POSCAR-JVASP-36427.vasp,-1.58152
POSCAR-JVASP-117874.vasp,1.08009
POSCAR-JVASP-8274.vasp,0.04033
POSCAR-JVASP-105569.vasp,0.16796
POSCAR-JVASP-63690.vasp,-1.38464
POSCAR-JVASP-79756.vasp,-0.72745
POSCAR-JVASP-119229.vasp,-0.59949
POSCAR-JVASP-9611.vasp,-1.33448
POSCAR-JVASP-110729.vasp,-0.90545
POSCAR-JVASP-121351.vasp,-0.07404
POSCAR-JVASP-9072.vasp,-1.01403
POSCAR-JVASP-16907.vasp,0.3595
POSCAR-JVASP-9141.vasp,0.64177
POSCAR-JVASP-91861.vasp,-0.14012
POSCAR-JVASP-49238.vasp,-0.58092
POSCAR-JVASP-115701.vasp,0.99623
POSCAR-JVASP-8703.vasp,-0.18178
POSCAR-JVASP-10301.vasp,-1.00486
POSCAR-JVASP-110253.vasp,-1.15215
POSCAR-JVASP-1732.vasp,-1.40561
POSCAR-JVASP-120560.vasp,-0.53052
POSCAR-JVASP-89936.vasp,0.7947
POSCAR-JVASP-18531.vasp,-1.46973
POSCAR-JVASP-8292.vasp,-0.16734
POSCAR-JVASP-112039.vasp,0.1663
POSCAR-JVASP-18556.vasp,-0.1687
POSCAR-JVASP-102235.vasp,-0.97082
POSCAR-JVASP-36295.vasp,0.63721
POSCAR-JVASP-111858.vasp,-1.18595
POSCAR-JVASP-109197.vasp,-1.77794
POSCAR-JVASP-114455.vasp,1.48256
POSCAR-JVASP-35152.vasp,-0.56042
POSCAR-JVASP-97767.vasp,-1.30355
POSCAR-JVASP-15075.vasp,-1.92482
POSCAR-JVASP-29563.vasp,0.30398
POSCAR-JVASP-119680.vasp,-0.56503
POSCAR-JVASP-2388.vasp,-1.2532
POSCAR-JVASP-94872.vasp,1.32307
POSCAR-JVASP-38141.vasp,-1.27771
POSCAR-JVASP-38143.vasp,-0.84591
POSCAR-JVASP-119097.vasp,-0.5625
POSCAR-JVASP-20217.vasp,-1.49702
POSCAR-JVASP-90243.vasp,1.21613
POSCAR-JVASP-86137.vasp,0.39106
POSCAR-JVASP-36709.vasp,-1.24371
POSCAR-JVASP-8682.vasp,0.34585
POSCAR-JVASP-90420.vasp,2.04369
POSCAR-JVASP-92707.vasp,1.79429
