POSCAR-JVASP-98550.vasp,-2.76746
POSCAR-JVASP-89265.vasp,-1.78124
POSCAR-JVASP-90228.vasp,0.01013
POSCAR-JVASP-42300.vasp,-2.05294
POSCAR-JVASP-86968.vasp,-1.32124
POSCAR-JVASP-90532.vasp,-1.66274
POSCAR-JVASP-50332.vasp,-1.21362
POSCAR-JVASP-48166.vasp,-2.01511
POSCAR-JVASP-97984.vasp,-3.52032
POSCAR-JVASP-98167.vasp,-0.93989
POSCAR-JVASP-97499.vasp,-2.24322
POSCAR-JVASP-97677.vasp,-2.40698
POSCAR-JVASP-97570.vasp,-2.01742
POSCAR-JVASP-89957.vasp,-2.53538
POSCAR-JVASP-98798.vasp,-2.27198
POSCAR-JVASP-86322.vasp,-1.61471
POSCAR-JVASP-47529.vasp,-1.45226
POSCAR-JVASP-49836.vasp,-3.35291
POSCAR-JVASP-1390.vasp,-3.02565
POSCAR-JVASP-47962.vasp,-2.67509
POSCAR-JVASP-1879.vasp,-2.26988
POSCAR-JVASP-18433.vasp,-1.44752
POSCAR-JVASP-97985.vasp,-1.13228
POSCAR-JVASP-32197.vasp,-0.23818
POSCAR-JVASP-43842.vasp,-2.68429
POSCAR-JVASP-87903.vasp,-2.88803
POSCAR-JVASP-49773.vasp,-2.82215
POSCAR-JVASP-3534.vasp,-1.39849
POSCAR-JVASP-43424.vasp,-1.70054
POSCAR-JVASP-3252.vasp,-3.24311
POSCAR-JVASP-48383.vasp,-1.99266
POSCAR-JVASP-53071.vasp,-2.06549
POSCAR-JVASP-50006.vasp,-2.83629
POSCAR-JVASP-98438.vasp,-0.69247
POSCAR-JVASP-52881.vasp,-2.50095
POSCAR-JVASP-98354.vasp,-3.27649
POSCAR-JVASP-42398.vasp,-2.23094
POSCAR-JVASP-43523.vasp,-2.28643
POSCAR-JVASP-50107.vasp,-3.31305
POSCAR-JVASP-91608.vasp,-2.43793
POSCAR-JVASP-48745.vasp,-1.94734
POSCAR-JVASP-97853.vasp,-1.94364
POSCAR-JVASP-48232.vasp,-1.77785
POSCAR-JVASP-50396.vasp,-2.59193
POSCAR-JVASP-88009.vasp,-0.82599
POSCAR-JVASP-13907.vasp,-3.08933
POSCAR-JVASP-88825.vasp,-1.14237
POSCAR-JVASP-42657.vasp,-1.39242
POSCAR-JVASP-4492.vasp,-3.53591
POSCAR-JVASP-97576.vasp,-3.24073
POSCAR-JVASP-98799.vasp,-0.76411
POSCAR-JVASP-52341.vasp,-1.86145
POSCAR-JVASP-42804.vasp,-2.89723
POSCAR-JVASP-97500.vasp,-0.19644
POSCAR-JVASP-15431.vasp,-1.55369
POSCAR-JVASP-48462.vasp,-2.49145
POSCAR-JVASP-47623.vasp,-1.49471
POSCAR-JVASP-42721.vasp,-2.02306
POSCAR-JVASP-49949.vasp,-3.58436
POSCAR-JVASP-86026.vasp,-2.66858
POSCAR-JVASP-88347.vasp,-1.15637
POSCAR-JVASP-38346.vasp,-1.81118
POSCAR-JVASP-38540.vasp,-2.12237
POSCAR-JVASP-4591.vasp,-0.85133
POSCAR-JVASP-86570.vasp,-1.59866
POSCAR-JVASP-87207.vasp,-1.13327
POSCAR-JVASP-85922.vasp,-1.88116
POSCAR-JVASP-98932.vasp,-1.42011
POSCAR-JVASP-85852.vasp,-0.16218
POSCAR-JVASP-88512.vasp,-2.33628
POSCAR-JVASP-86502.vasp,-3.55196
POSCAR-JVASP-38278.vasp,-0.67651
POSCAR-JVASP-38694.vasp,-1.13947
POSCAR-JVASP-38325.vasp,-0.67483
POSCAR-JVASP-98615.vasp,-3.27414
POSCAR-JVASP-39448.vasp,-1.1063
POSCAR-JVASP-107773.vasp,-2.77374
POSCAR-JVASP-98439.vasp,-1.03375
POSCAR-JVASP-97854.vasp,-0.10368
POSCAR-JVASP-36857.vasp,-1.15603
POSCAR-JVASP-36850.vasp,-1.21096
POSCAR-JVASP-36853.vasp,-1.14822
POSCAR-JVASP-97429.vasp,-2.03639
POSCAR-JVASP-37300.vasp,-2.02424
POSCAR-JVASP-38181.vasp,-1.04267
POSCAR-JVASP-38289.vasp,-1.14494
POSCAR-JVASP-38327.vasp,-1.29606
POSCAR-JVASP-48092.vasp,-2.01166
POSCAR-JVASP-47532.vasp,-1.20979
