POSCAR-JVASP-121244.vasp,1.22014
POSCAR-JVASP-59662.vasp,0.22166
POSCAR-JVASP-79276.vasp,1.21935
POSCAR-JVASP-4047.vasp,-1.0182
POSCAR-JVASP-9374.vasp,-0.28171
POSCAR-JVASP-35150.vasp,-0.80075
POSCAR-JVASP-62495.vasp,-0.53074
POSCAR-JVASP-106385.vasp,-0.60504
POSCAR-JVASP-30461.vasp,0.31028
POSCAR-JVASP-91359.vasp,0.51221
POSCAR-JVASP-78374.vasp,-0.98626
POSCAR-JVASP-118453.vasp,0.05126
POSCAR-JVASP-78496.vasp,-0.24894
POSCAR-JVASP-86320.vasp,-0.21489
POSCAR-JVASP-119512.vasp,-0.67749
POSCAR-JVASP-117121.vasp,-0.5186
POSCAR-JVASP-112005.vasp,0.01264
POSCAR-JVASP-92567.vasp,-0.08609
POSCAR-JVASP-36559.vasp,0.309
POSCAR-JVASP-26952.vasp,-0.86373
POSCAR-JVASP-15729.vasp,-0.25295
POSCAR-JVASP-111101.vasp,-1.4828
POSCAR-JVASP-36456.vasp,0.21728
POSCAR-JVASP-120344.vasp,0.65232
POSCAR-JVASP-17195.vasp,1.25233
POSCAR-JVASP-86775.vasp,0.18173
POSCAR-JVASP-3600.vasp,-1.54348
POSCAR-JVASP-16036.vasp,-1.41598
POSCAR-JVASP-91627.vasp,2.04161
POSCAR-JVASP-35112.vasp,-1.18061
POSCAR-JVASP-114361.vasp,-1.1551
POSCAR-JVASP-36421.vasp,-1.05984
POSCAR-JVASP-86845.vasp,-0.39393
POSCAR-JVASP-57695.vasp,-1.31808
POSCAR-JVASP-15970.vasp,-0.14854
POSCAR-JVASP-109741.vasp,-1.3238
POSCAR-JVASP-101862.vasp,0.00956
POSCAR-JVASP-78922.vasp,-0.51857
POSCAR-JVASP-36267.vasp,0.90532
POSCAR-JVASP-36384.vasp,0.95321
POSCAR-JVASP-89953.vasp,1.08235
POSCAR-JVASP-22546.vasp,-0.84026
POSCAR-JVASP-35159.vasp,-0.68608
POSCAR-JVASP-62790.vasp,-1.50853
POSCAR-JVASP-11165.vasp,-0.08777
POSCAR-JVASP-17848.vasp,1.97194
POSCAR-JVASP-116733.vasp,-0.2192
POSCAR-JVASP-20963.vasp,-0.32045
POSCAR-JVASP-114171.vasp,-0.38842
POSCAR-JVASP-117237.vasp,-0.85178
POSCAR-JVASP-36298.vasp,0.94769
POSCAR-JVASP-114172.vasp,-0.17467
POSCAR-JVASP-36181.vasp,1.01803
POSCAR-JVASP-36354.vasp,-1.81634
POSCAR-JVASP-106345.vasp,-0.81847
POSCAR-JVASP-12552.vasp,-0.50395
POSCAR-JVASP-1369.vasp,-1.96958
POSCAR-JVASP-36445.vasp,-0.49906
POSCAR-JVASP-115802.vasp,-0.52058
POSCAR-JVASP-14878.vasp,-0.98618
POSCAR-JVASP-118090.vasp,-1.42143
POSCAR-JVASP-103408.vasp,-2.24332
POSCAR-JVASP-35667.vasp,-0.03207
POSCAR-JVASP-103050.vasp,-0.85285
POSCAR-JVASP-3939.vasp,-2.12891
POSCAR-JVASP-116747.vasp,-0.1824
POSCAR-JVASP-36365.vasp,-1.31577
POSCAR-JVASP-59716.vasp,0.13035
POSCAR-JVASP-24968.vasp,-2.23735
POSCAR-JVASP-37132.vasp,0.30924
POSCAR-JVASP-103141.vasp,-0.48571
POSCAR-JVASP-32119.vasp,-0.74601
POSCAR-JVASP-76247.vasp,-0.74573
POSCAR-JVASP-35649.vasp,-1.03983
POSCAR-JVASP-120304.vasp,-0.38829
POSCAR-JVASP-113466.vasp,0.65339
POSCAR-JVASP-17325.vasp,-1.02268
POSCAR-JVASP-106387.vasp,0.02349
POSCAR-JVASP-8276.vasp,-0.01754
POSCAR-JVASP-36670.vasp,-1.05347
POSCAR-JVASP-38035.vasp,-1.08275
POSCAR-JVASP-106155.vasp,-0.58449
POSCAR-JVASP-8367.vasp,-1.19778
POSCAR-JVASP-11548.vasp,-0.64086
POSCAR-JVASP-103533.vasp,-0.10019
POSCAR-JVASP-23972.vasp,-0.87354
POSCAR-JVASP-29547.vasp,0.35404
POSCAR-JVASP-22662.vasp,-0.15146
POSCAR-JVASP-16658.vasp,0.34161
POSCAR-JVASP-45375.vasp,0.4527
POSCAR-JVASP-17398.vasp,-0.15801
POSCAR-JVASP-92806.vasp,-0.65611
POSCAR-JVASP-51488.vasp,0.66769
POSCAR-JVASP-115474.vasp,2.65022
POSCAR-JVASP-118083.vasp,0.9269
POSCAR-JVASP-118594.vasp,-0.16093
POSCAR-JVASP-78634.vasp,-0.31494
POSCAR-JVASP-120052.vasp,1.34363
POSCAR-JVASP-123821.vasp,0.41403
POSCAR-JVASP-90339.vasp,-0.62895
POSCAR-JVASP-79756.vasp,-0.72745
POSCAR-JVASP-56863.vasp,-0.9652
POSCAR-JVASP-120559.vasp,-0.25657
POSCAR-JVASP-86321.vasp,-0.22303
POSCAR-JVASP-90423.vasp,2.0304
POSCAR-JVASP-118753.vasp,0.76797
POSCAR-JVASP-79616.vasp,1.22848
POSCAR-JVASP-105560.vasp,-0.54764
POSCAR-JVASP-17684.vasp,-0.13776
POSCAR-JVASP-36539.vasp,2.89791
POSCAR-JVASP-101159.vasp,-1.2569
POSCAR-JVASP-8291.vasp,0.39062
POSCAR-JVASP-36511.vasp,-0.82736
POSCAR-JVASP-18544.vasp,-0.17665
POSCAR-JVASP-14279.vasp,-0.24683
POSCAR-JVASP-110303.vasp,-0.69979
POSCAR-JVASP-30217.vasp,-0.96351
POSCAR-JVASP-36192.vasp,0.26398
POSCAR-JVASP-36427.vasp,-1.58152
POSCAR-JVASP-93869.vasp,0.03198
POSCAR-JVASP-116056.vasp,-0.75548
POSCAR-JVASP-36567.vasp,0.25709
POSCAR-JVASP-114341.vasp,-0.57408
POSCAR-JVASP-117910.vasp,0.50571
POSCAR-JVASP-11529.vasp,-0.50333
POSCAR-JVASP-120390.vasp,1.80564
POSCAR-JVASP-79304.vasp,1.05624
POSCAR-JVASP-90799.vasp,0.56472
POSCAR-JVASP-62936.vasp,-0.56276
POSCAR-JVASP-29357.vasp,-1.98354
POSCAR-JVASP-55128.vasp,0.09721
POSCAR-JVASP-54838.vasp,-0.74386
POSCAR-JVASP-116346.vasp,-0.84624
POSCAR-JVASP-9439.vasp,-1.28314
POSCAR-JVASP-36012.vasp,0.60945
POSCAR-JVASP-8300.vasp,0.63687
POSCAR-JVASP-122874.vasp,-0.7888
POSCAR-JVASP-20177.vasp,-1.28324
POSCAR-JVASP-9611.vasp,-1.33448
POSCAR-JVASP-119234.vasp,-0.65039
POSCAR-JVASP-105565.vasp,-0.51129
POSCAR-JVASP-102163.vasp,-1.50756
POSCAR-JVASP-108069.vasp,-0.83965
POSCAR-JVASP-119186.vasp,-1.21362
POSCAR-JVASP-39.vasp,-1.64948
POSCAR-JVASP-95283.vasp,-1.39184
POSCAR-JVASP-79609.vasp,1.20924
POSCAR-JVASP-58472.vasp,-0.6798
POSCAR-JVASP-94819.vasp,-1.36477
POSCAR-JVASP-113977.vasp,0.53186
POSCAR-JVASP-35092.vasp,-1.07998
POSCAR-JVASP-116449.vasp,1.81638
POSCAR-JVASP-13835.vasp,-1.84569
POSCAR-JVASP-18493.vasp,-0.42094
POSCAR-JVASP-117930.vasp,1.50457
POSCAR-JVASP-120937.vasp,-0.5937
POSCAR-JVASP-36448.vasp,-0.1823
POSCAR-JVASP-92644.vasp,1.04268
POSCAR-JVASP-88176.vasp,-1.59675
POSCAR-JVASP-85301.vasp,0.06501
POSCAR-JVASP-7993.vasp,0.59818
POSCAR-JVASP-87317.vasp,-0.41171
POSCAR-JVASP-120665.vasp,0.37817
POSCAR-JVASP-90067.vasp,0.81913
POSCAR-JVASP-24004.vasp,-1.41904
POSCAR-JVASP-12978.vasp,-0.70377
POSCAR-JVASP-98295.vasp,0.63518
POSCAR-JVASP-116578.vasp,-0.78212
POSCAR-JVASP-114309.vasp,0.41142
POSCAR-JVASP-36423.vasp,-1.55991
POSCAR-JVASP-35668.vasp,0.87544
